Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,cost_per_sqm,co2_per_sqm,comfort_score,constructability_score,safety_factor,total_cost,floor_area,design_pattern,evaluation_status,evaluation_time_s,fcstd_path
8.1,8.44,3.78,2.94,446,316,828,502,212,-7.9,0.3,0.33,0.09,2.4,1347601.5850562486,1341.442293472957,9.2303125,6.460000000000001,2.702211672500189,92127434.76078537,68.36399999999999,小型_重構造_標準天井,success,3.240687131881714,fcstd_outputs/sample89.FCStd
11.4,8.52,3.83,3.6,231,380,784,500,200,1.4,0.52,0.5,-0.39,2.4,1307465.3876239564,1119.1184116839945,9.920749999999998,7.109999999999999,1.7682710562643178,126991498.16913964,97.128,小型_重構造_高天井,success,5.867971658706665,fcstd_outputs/sample90.FCStd
12.64,14.73,3.76,2.78,470,191,893,628,328,-11.8,0.26,0.65,0.29,1.0,1384838.0376654312,1417.6040903547823,8.895,6.57,1.609530120565352,257839116.6864212,186.18720000000002,中型_重構造_標準天井,success,11.415865898132324,fcstd_outputs/sample91.FCStd
8.63,13.96,2.72,3.09,417,236,425,364,268,10.1,0.57,0.69,0.33,3.3,1264755.9550344574,910.8614329870439,9.988325010527587,6.24,0.6990924371980762,152371220.73158526,120.47480000000002,中型_重構造_標準天井,success,7.9390270709991455,fcstd_outputs/sample92.FCStd
12.32,11.73,3.5,2.99,434,311,889,781,223,-19.8,0.57,0.55,-0.04,1.2,1388815.3947826787,1446.9445125654704,9.589500000000001,5.77,2.4842945437458295,200702712.4354661,144.5136,中型_超重構造_標準天井,success,7.794883966445923,fcstd_outputs/sample93.FCStd
11.3,14.06,3.31,2.88,379,229,630,574,344,24.8,0.52,0.2,0.3,2.5,1308956.1993331336,1032.045611433147,9.4095,4.77,1.0439634610517117,207964343.03764963,158.87800000000001,中型_重構造_標準天井,success,10.165529727935791,fcstd_outputs/sample94.FCStd
13.13,13.08,2.77,3.42,251,272,738,371,321,29.1,0.53,0.08,0.3,1.4,1266142.595570891,933.5439068704333,8.396,5.34,0.8532418071160288,217447835.82038307,171.74040000000002,中型_重構造_標準天井,success,8.733533143997192,fcstd_outputs/sample95.FCStd
9.74,8.69,4.14,3.3,324,236,440,461,325,-3.8,0.15,0.64,0.3,2.9,1296044.549612325,1296.8282409728738,9.06390625,6.869999999999999,1.4602535645376775,109697988.30591694,84.64059999999999,小型_重構造_高天井,success,4.273889064788818,fcstd_outputs/sample96.FCStd
14.21,10.75,3.28,3.58,197,217,528,450,268,10.2,0.23,0.05,-0.23,2.7,1194050.194163244,571.4400581087135,9.07,6.73,0.7339090063189274,182400122.53489175,152.75750000000002,中型_標準構造_標準天井,success,9.392333745956421,fcstd_outputs/sample97.FCStd
11.59,12.79,2.81,2.82,221,253,665,720,210,-4.9,0.54,0.31,-0.27,1.7,1294888.4090018396,1179.230680397614,9.259875000000001,7.26,1.51179411486497,191949207.6856376,148.2361,中型_重構造_標準天井,success,7.444210052490234,fcstd_outputs/sample98.FCStd
12.32,14.01,2.96,3.12,331,229,606,694,349,-26.6,0.64,0.68,0.31,1.6,1338188.8839030524,1242.5381442429093,9.128,5.09,2.1402392106243378,230975683.56609535,172.60320000000002,中型_重構造_標準天井,success,11.387465000152588,fcstd_outputs/sample99.FCStd
13.99,10.55,3.95,2.77,396,378,888,332,199,15.9,0.6,0.02,0.04,1.3,1220561.1649180548,584.2895515515858,8.97473680371792,6.66,0.6973162178239748,180148114.85549787,147.5945,中型_重構造_標準天井,success,7.819211006164551,fcstd_outputs/sample100.FCStd
9.25,13.5,3.97,3.7,445,151,360,750,173,-15.5,0.67,0.47,0.36,2.9,1265896.7577168273,897.4129543117323,10,5.699999999999999,1.2281766318154,158078857.6198888,124.875,中型_重構造_高天井,success,8.178386926651001,fcstd_outputs/sample101.FCStd
11.69,10.51,3.71,3.65,228,156,563,408,312,-7.0,0.48,0.52,0.06,2.3,1279854.6353721023,1259.9497243136796,10,6.550000000000001,1.158953408268066,157245372.22562367,122.86189999999999,中型_標準構造_高天井,success,6.5654661655426025,fcstd_outputs/sample102.FCStd
9.21,14.32,3.86,3.2,386,367,442,460,306,-0.2,0.69,0.38,0.18,3.1,1242405.7368134644,900.1986840256898,10,7.23,0.8123831338175517,163857413.89226475,131.8872,中型_重構造_高天井,success,10.458095073699951,fcstd_outputs/sample103.FCStd
13.62,13.39,3.88,3.17,346,375,377,755,202,-7.7,0.53,0.14,-0.0,3.4,1292561.1743874343,1137.305387966836,9.80836302572256,6.98,0.8082714555792064,235726707.9831503,182.3718,中型_重構造_高天井,success,9.052541017532349,fcstd_outputs/sample104.FCStd
10.86,13.35,3.81,3.59,485,359,789,532,206,-17.6,0.33,0.4,0.08,1.9,1338381.052526493,1180.4207559708723,9.213000000000001,5.99,1.6893552983212818,194039823.3763435,144.981,中型_超重構造_高天井,success,8.803389072418213,fcstd_outputs/sample105.FCStd
12.58,9.38,2.95,3.53,451,386,506,388,216,-5.3,0.55,0.52,-0.25,1.3,1295410.034562647,1217.3398764707217,9.641875,7.220000000000001,1.0421635255678112,152858902.2424062,118.00040000000001,中型_超重構造_標準天井,success,7.427599906921387,fcstd_outputs/sample106.FCStd
10.18,9.82,3.67,2.62,380,254,888,737,239,4.1,0.67,0.69,0.37,2.0,1388610.0678180484,1547.3548400909415,10,6.84,3.4215687733411126,138816015.81560755,99.9676,小型_超重構造_標準天井,success,5.036303997039795,fcstd_outputs/sample107.FCStd
14.75,13.43,4.11,3.7,224,242,511,761,337,-26.8,0.61,0.0,-0.07,1.4,1131303.1446885408,168.13190766459294,8.001,5.57,0.031357539501000405,224102668.18921477,198.0925,中型_重構造_高天井,success,7.425382852554321,fcstd_outputs/sample108.FCStd
12.56,14.53,2.95,3.4,481,342,572,592,191,-11.5,0.2,0.33,0.28,1.1,1359810.9143649575,1376.6671774212364,8.68,6.6,1.0656856094270861,248161140.4766788,182.4968,中型_超重構造_標準天井,success,11.67143177986145,fcstd_outputs/sample109.FCStd
10.01,10.72,3.65,3.25,363,336,387,782,216,24.4,0.42,0.03,0.37,3.5,1256751.8309900828,834.3618581826776,8.898128191229544,5.3100000000000005,1.0498075512090044,134858520.07841903,107.30720000000001,中型_重構造_標準天井,success,4.765811920166016,fcstd_outputs/sample110.FCStd
11.56,12.28,3.43,2.75,315,376,643,579,256,-13.7,0.21,0.13,0.23,3.3,1278402.0624937573,892.7862199871345,8.622499999999999,6.380000000000001,1.1076190225125284,181477865.9050138,141.9568,中型_重構造_標準天井,success,6.82364296913147,fcstd_outputs/sample111.FCStd
11.21,10.87,2.63,3.71,392,308,811,326,236,-12.9,0.53,0.14,-0.29,2.6,1287039.0208863087,999.7395453541285,9.322500000000002,6.460000000000001,1.091097198675372,156829179.70035312,121.8527,中型_重構造_標準天井,success,5.509476184844971,fcstd_outputs/sample112.FCStd
12.86,10.6,3.98,3.78,486,398,347,359,313,10.4,0.64,0.12,0.38,1.6,1275722.9696919832,997.7789822353993,9.5386875,7.210000000000001,0.49786850610324357,173901452.33653238,136.316,中型_超重構造_高天井,success,6.555525064468384,fcstd_outputs/sample113.FCStd
11.59,10.34,3.67,3.39,421,223,853,684,293,22.7,0.23,0.64,0.15,2.9,1419917.669749255,1596.7346942285976,8.80796875,4.98,1.5408679082420627,170163785.49335256,119.8406,中型_重構造_高天井,success,6.697350025177002,fcstd_outputs/sample114.FCStd
10.43,13.15,3.72,3.51,430,368,357,600,307,8.7,0.64,0.39,0.03,1.7,1298219.5333939458,1238.9999712816166,10,6.880000000000001,0.9022232147116971,178056650.99287996,137.1545,中型_重構造_高天井,success,9.757071018218994,fcstd_outputs/sample115.FCStd
14.42,11.46,3.04,2.74,270,395,805,482,186,27.7,0.48,0.49,0.1,2.7,1370446.4528428796,1339.1638395563205,9.059249999999999,4.48,1.6088127734771405,226470661.76093498,165.25320000000002,中型_重構造_標準天井,success,10.880409002304077,fcstd_outputs/sample116.FCStd
9.5,8.54,2.78,3.71,401,163,750,790,329,-19.6,0.65,0.17,0.39,2.3,1302746.1581686048,1058.5988360182569,9.445125,5.79,2.9178809138054347,105691795.8122189,81.13,小型_重構造_標準天井,success,3.907104015350342,fcstd_outputs/sample117.FCStd
9.26,12.52,2.61,3.74,260,349,421,425,236,-27.8,0.54,0.63,-0.02,2.0,1236370.9469076735,761.3366217161864,9.5289375,4.47,1.4549555182793223,143338913.0039305,115.9352,中型_重構造_標準天井,success,6.5578789710998535,fcstd_outputs/sample118.FCStd
9.29,8.33,3.29,2.88,445,181,579,612,166,16.3,0.7,0.05,0.04,2.5,1257464.1713127277,834.2030623558883,9.5334375,6.119999999999999,1.9949647709206495,97309745.12195535,77.3857,小型_重構造_標準天井,success,4.081539630889893,fcstd_outputs/sample119.FCStd
10.45,12.74,3.81,3.13,448,254,765,327,163,-16.3,0.48,0.01,-0.09,3.1,1219593.3069355818,624.0535012619252,9.286417300815462,6.119999999999999,0.6036079046335583,162368115.7322548,133.13299999999998,中型_重構造_標準天井,success,6.302054166793823,fcstd_outputs/sample120.FCStd
9.33,11.62,3.98,2.7,331,303,355,505,269,16.8,0.64,0.34,0.39,1.3,1297426.1059101657,1120.3434784007225,9.84103125,6.07,0.895086105345757,140659932.30180824,108.4146,中型_重構造_標準天井,success,5.9597718715667725,fcstd_outputs/sample121.FCStd
11.4,14.73,2.78,3.7,359,278,507,494,233,-8.9,0.31,0.45,0.2,3.1,1291765.4363674005,1110.746015607874,9.708,6.359999999999999,0.8936744943806904,216915835.6056866,167.922,中型_重構造_標準天井,success,11.383979797363281,fcstd_outputs/sample122.FCStd
10.67,8.58,3.43,3.25,342,334,802,717,294,25.8,0.43,0.63,-0.25,2.0,1383545.5493681296,1405.7209337514782,9.12034375,4.67,4.026815823263801,126661658.08088315,91.5486,小型_重構造_標準天井,success,5.920737981796265,fcstd_outputs/sample123.FCStd
13.05,13.12,3.44,2.97,370,384,821,547,207,4.7,0.3,0.26,-0.18,1.6,1363761.4696879722,1425.8916598237026,9.002500000000001,7.279999999999999,1.3047455401786556,233497783.79409587,171.216,中型_重構造_標準天井,success,9.11736011505127,fcstd_outputs/sample124.FCStd
13.39,14.48,3.73,3.01,398,335,338,544,343,-18.9,0.66,0.04,-0.04,1.8,1228321.0028151772,736.2907820892092,9.18630775958535,6.36,0.4203652152782652,238155719.93702683,193.8872,中型_重構造_標準天井,success,10.874166011810303,fcstd_outputs/sample125.FCStd
10.79,8.95,2.89,2.94,248,318,406,682,188,24.6,0.14,0.68,-0.14,3.3,1326208.0995861243,1250.5493732745101,8.120687499999999,4.79,1.1054221625399894,128072579.2810818,96.57049999999998,小型_重構造_標準天井,success,5.255634069442749,fcstd_outputs/sample126.FCStd
12.27,10.65,4.17,2.97,288,287,387,449,216,-21.6,0.57,0.19,0.26,3.5,1247525.7615354788,880.4008659366726,9.3247328714976,5.59,0.7963801539641048,163021052.65152946,130.6755,中型_重構造_高天井,success,6.718321084976196,fcstd_outputs/sample127.FCStd
8.34,8.86,3.59,3.57,207,359,536,365,247,9.1,0.49,0.05,0.25,2.1,1201284.939229119,730.8922166114808,9.430250000000001,6.84,1.3639272939971288,88765827.24349375,73.8924,小型_重構造_高天井,success,3.744201898574829,fcstd_outputs/sample128.FCStd
10.03,8.08,3.69,2.83,355,320,873,439,335,-7.6,0.45,0.29,-0.03,2.3,1303736.706116122,1106.2729035143307,9.56890625,6.49,2.7647277628946028,105657951.6317452,81.0424,小型_重構造_標準天井,success,4.514176845550537,fcstd_outputs/sample129.FCStd
8.12,10.96,2.68,3.4,309,257,463,473,237,-7.4,0.57,0.12,-0.13,1.5,1189388.2512818454,634.9051626517028,8.908328125,7.51,1.2015182597254792,105849845.30047809,88.9952,小型_重構造_標準天井,success,4.2831199169158936,fcstd_outputs/sample130.FCStd
13.85,11.15,3.01,3.63,458,365,828,768,241,-14.7,0.32,0.62,0.02,1.1,1374019.041732732,1358.0939995283738,9.102,6.279999999999999,2.2700413578067424,212186325.56718147,154.4275,中型_超重構造_標準天井,success,9.126312971115112,fcstd_outputs/sample131.FCStd
13.45,10.62,2.63,3.56,413,161,452,629,157,-26.0,0.18,0.16,-0.04,1.2,1254502.8900602406,845.4137237659612,7.521999999999999,5.65,1.42320531108119,179191938.31331468,142.83899999999997,中型_重構造_標準天井,success,9.425210952758789,fcstd_outputs/sample132.FCStd
14.45,9.63,4.02,2.65,488,393,829,711,183,-19.7,0.17,0.48,-0.22,1.5,1335884.054478273,1153.1810393216633,8.462250000000001,5.78,2.3825505533441884,185892941.77484238,139.1535,中型_超重構造_標準天井,success,10.019759178161621,fcstd_outputs/sample133.FCStd
9.3,8.25,2.72,3.37,303,330,395,638,294,15.3,0.6,0.26,0.09,1.1,1318752.6712585357,1160.0872446839705,9.408156250000001,6.220000000000001,1.8594018609108993,101181298.70231116,76.72500000000001,小型_重構造_標準天井,success,3.878178119659424,fcstd_outputs/sample134.FCStd
8.12,14.17,4.06,3.28,426,218,335,754,272,11.4,0.58,0.23,-0.09,1.0,1239648.3143862267,704.6525832927988,9.857796875000002,6.609999999999999,1.1098876591860272,142634430.912605,115.06039999999999,中型_重構造_高天井,success,10.13851523399353,fcstd_outputs/sample135.FCStd
10.54,11.16,3.48,3.61,195,254,321,389,263,-29.4,0.55,0.32,0.01,3.3,1277678.267669302,1125.178021754872,9.589652204466436,4.3100000000000005,0.702391068838989,150288694.98417637,117.62639999999999,中型_標準構造_高天井,success,6.250521898269653,fcstd_outputs/sample136.FCStd
9.15,12.42,3.23,3.66,367,331,786,573,242,17.2,0.32,0.43,0.31,3.2,1334605.2977692715,1153.8163210828861,9.55059375,5.529999999999999,1.0907273796397927,151668549.85439333,113.643,中型_重構造_標準天井,success,7.074570178985596,fcstd_outputs/sample137.FCStd
11.82,11.66,3.99,3.39,280,342,877,381,302,7.4,0.54,0.13,0.14,1.8,1279731.488862359,1004.1473582003797,9.129625,7.51,1.1472717329237652,176374129.47279695,137.8212,中型_重構造_高天井,success,6.516027212142944,fcstd_outputs/sample138.FCStd
8.68,12.31,3.36,2.93,221,226,629,696,296,-23.8,0.47,0.61,0.21,1.7,1243438.0231558399,763.3735905040076,8.68840625,5.37,1.9963191566505776,132862347.52462003,106.8508,中型_重構造_標準天井,success,6.472115993499756,fcstd_outputs/sample139.FCStd
10.51,11.33,4.17,3.26,361,187,718,676,164,22.2,0.54,0.43,0.13,2.3,1373809.9423330873,1434.5323000097262,9.40275,5.03,2.062920328083301,163590952.45612207,119.0783,中型_重構造_高天井,success,6.813042163848877,fcstd_outputs/sample140.FCStd
14.76,9.91,3.65,3.29,309,271,385,655,241,16.8,0.62,0.33,-0.14,2.6,1315086.2463986895,1170.7373848424108,10,5.57,1.026955503036618,192359769.39873055,146.2716,中型_重構造_標準天井,success,10.701204061508179,fcstd_outputs/sample141.FCStd
12.09,12.18,3.63,3.71,348,167,598,604,339,-3.9,0.68,0.16,0.13,1.3,1292953.9639331084,1121.9970533702403,9.648,7.859999999999999,1.1895575183137865,190395487.5037266,147.2562,中型_重構造_高天井,success,7.446510076522827,fcstd_outputs/sample142.FCStd
11.52,9.86,3.56,3.77,325,207,625,343,184,-1.0,0.16,0.21,0.33,2.5,1252225.3962537344,1028.0038581607325,8.8871875,7.15,1.1255379431211205,142236776.52935216,113.5872,中型_重構造_高天井,success,5.972401142120361,fcstd_outputs/sample143.FCStd
8.55,8.68,3.75,3.74,421,246,375,337,198,21.0,0.28,0.28,0.04,2.0,1344708.4315808055,1413.6965899423135,8.81265625,5.15,1.0421186224245413,99796191.54133789,74.214,小型_重構造_高天井,success,3.960028886795044,fcstd_outputs/sample144.FCStd
11.22,14.18,3.8,3.49,292,259,672,523,272,-25.5,0.34,0.2,-0.3,2.1,1249248.450086661,816.2386344356288,9.234,4.7,1.9596959675811112,198754928.70940772,159.0996,中型_重構造_高天井,success,10.541176080703735,fcstd_outputs/sample145.FCStd
11.52,11.63,3.08,2.61,451,305,826,447,274,18.3,0.44,0.23,-0.34,2.5,1376620.2519449065,1389.7068448844188,9.557281249999999,5.42,1.3637848110820878,184436277.4669739,133.9776,中型_重構造_標準天井,success,6.099120855331421,fcstd_outputs/sample146.FCStd
8.26,8.17,3.7,2.97,283,286,402,374,305,25.1,0.13,0.55,0.2,2.8,1339940.36232346,1452.733282175066,8.317656249999999,4.74,1.7015784398919653,90424803.39910884,67.4842,小型_重構造_標準天井,success,3.932504177093506,fcstd_outputs/sample147.FCStd
12.43,11.23,3.99,3.58,369,262,477,338,169,-16.0,0.53,0.52,0.19,2.9,1323709.1128828684,1283.331343050003,10,5.65,0.1722577270569126,184775098.98729542,139.5889,中型_重構造_高天井,success,9.063534021377563,fcstd_outputs/sample148.FCStd
9.89,14.06,2.91,2.69,434,363,395,355,205,10.2,0.3,0.52,-0.03,2.1,1282715.7568842275,1024.1384594165904,9.45915625,6.23,0.5803762269674708,178365987.22832525,139.0534,中型_重構造_低天井,success,10.966521739959717,fcstd_outputs/sample149.FCStd
14.47,13.52,3.07,3.61,492,208,591,338,185,8.2,0.13,0.26,0.22,3.1,1344318.9913607603,1520.8262385840208,9.024999999999999,6.43,0.5933471341435073,262995039.28346753,195.6344,中型_重構造_標準天井,success,12.104320049285889,fcstd_outputs/sample150.FCStd
14.16,11.04,3.2,3.31,479,202,805,394,267,15.6,0.33,0.22,-0.13,2.0,1326422.7495893247,1189.537460030311,9.5905,5.6899999999999995,1.0786779882749342,207354893.32140058,156.32639999999998,中型_重構造_標準天井,success,10.932977199554443,fcstd_outputs/sample151.FCStd
10.61,14.14,3.04,2.91,440,384,465,425,179,21.5,0.62,0.1,-0.2,2.2,1233861.9742975498,748.1205195079609,9.106375,5.6,0.5458845323689913,185110636.2387796,150.0254,中型_超重構造_標準天井,success,10.120419263839722,fcstd_outputs/sample152.FCStd
12.14,11.38,3.02,2.93,409,372,645,542,299,15.1,0.57,0.19,0.27,1.3,1326537.9060152348,1206.9785469595602,8.928875,6.74,1.2509649542395038,183265456.63730398,138.15320000000003,中型_重構造_標準天井,success,7.208662986755371,fcstd_outputs/sample153.FCStd
12.01,9.58,3.55,2.66,272,389,535,417,334,-4.7,0.54,0.49,-0.39,3.0,nan,nan,nan,nan,nan,nan,nan,中型_重構造_標準天井,error:'cost_per_sqm',5.110745906829834,
11.77,13.04,3.12,2.77,311,289,350,667,234,-8.8,0.29,0.0,-0.19,1.7,nan,nan,nan,nan,nan,nan,nan,中型_重構造_標準天井,error:'cost_per_sqm',6.100321054458618,
9.52,8.31,3.96,3.62,253,186,560,360,178,-4.5,0.52,0.6,0.04,3.0,1256536.2616777327,1108.8744229450142,9.87278125,6.800000000000001,1.4451461431159283,99406091.50483944,79.1112,小型_標準構造_高天井,success,4.312635183334351,fcstd_outputs/sample154.FCStd
9.16,9.72,3.95,3.37,422,305,314,596,315,-29.2,0.64,0.61,0.11,3.1,1303588.8332312882,1171.91183355854,9.824,4.33,1.294991137317526,116065292.4845144,89.0352,小型_重構造_高天井,success,4.997403860092163,fcstd_outputs/sample155.FCStd
10.98,10.42,2.85,2.69,332,183,874,655,321,28.7,0.43,0.23,0.17,1.6,1348569.7774461438,1304.3218682771758,8.384875000000001,4.88,3.1804464184692915,154292025.94925722,114.4116,中型_重構造_低天井,success,5.73757791519165,fcstd_outputs/sample156.FCStd
14.98,12.76,2.83,3.75,318,312,406,723,152,-10.7,0.67,0.04,-0.02,1.6,1215308.5235542038,604.5648384480535,9.3062708596331,7.18,0.5585242172308152,232299904.67306358,191.1448,中型_重構造_標準天井,success,10.352061748504639,fcstd_outputs/sample157.FCStd
8.1,8.44,2.74,2.81,383,338,465,726,252,-13.9,0.21,0.37,-0.35,2.8,1332981.838189396,1243.7305116410541,8.7556875,5.859999999999999,1.8552314775140653,91127970.38597986,68.36399999999999,小型_重構造_低天井,success,3.753308057785034,fcstd_outputs/sample158.FCStd
9.99,8.08,3.96,3.54,370,362,312,743,259,17.6,0.62,0.58,-0.3,3.1,1344864.0437013286,1291.0102737073964,10,5.49,1.6279742457556905,108556349.71633628,80.7192,小型_重構造_高天井,success,5.105660915374756,fcstd_outputs/sample159.FCStd
10.48,12.16,3.88,3.77,486,282,692,672,346,3.2,0.66,0.51,0.22,3.4,1373125.4008018954,1459.490748331558,10,6.93,1.0375362043644585,174986707.076911,127.4368,中型_重構造_高天井,success,8.211848020553589,fcstd_outputs/sample160.FCStd
13.02,8.31,2.79,3.39,184,206,699,668,315,3.3,0.16,0.2,-0.18,3.0,1228824.4270319738,785.6841890135114,8.79834375,6.92,1.5787243917377027,132954133.47203685,108.1962,中型_重構造_標準天井,success,8.483171224594116,fcstd_outputs/sample161.FCStd
13.49,9.77,3.12,2.93,262,352,565,418,345,-28.7,0.54,0.07,0.17,1.5,1202795.9754770016,566.1539026329745,8.5818125,5.38,1.047152497139083,158525262.01873502,131.7973,中型_重構造_標準天井,success,9.619345903396606,fcstd_outputs/sample162.FCStd
14.18,8.19,3.61,3.53,448,235,741,398,197,3.6,0.48,0.56,-0.01,3.0,1298954.8949137612,1128.1468193371795,9.801546875,6.890000000000001,1.4867632254495684,150853087.5568937,116.13419999999999,中型_重構造_高天井,success,9.964470148086548,fcstd_outputs/sample163.FCStd
8.16,14.16,3.73,2.85,246,299,636,420,213,7.3,0.59,0.62,0.35,2.6,1212976.9666930083,701.2898341974081,10,6.52,1.1202370076973236,140154151.40272367,115.54560000000001,中型_重構造_標準天井,success,9.040481090545654,fcstd_outputs/sample164.FCStd
8.35,9.51,3.37,3.78,237,305,599,314,343,-21.1,0.68,0.58,0.31,2.1,1262172.1162904834,970.003305377349,9.8601875,5.14,1.392924944148738,100227194.49645284,79.40849999999999,小型_重構造_高天井,success,3.9489212036132812,fcstd_outputs/sample165.FCStd
9.49,12.8,2.65,3.44,476,248,410,709,161,-14.8,0.52,0.6,0.01,3.1,1297206.8177026024,1029.6226566795467,9.80184375,5.77,1.2854598483745754,157574306.55997053,121.47200000000001,中型_重構造_標準天井,success,6.7047107219696045,fcstd_outputs/sample166.FCStd
8.05,14.31,3.81,3.66,305,298,459,360,278,-21.0,0.66,0.41,-0.16,1.2,1211147.4890865583,595.6341319983171,9.529125,5.65,0.8213727470818245,139518740.57907066,115.19550000000001,中型_重構造_高天井,success,8.712115049362183,fcstd_outputs/sample167.FCStd
12.01,11.18,2.94,2.95,265,183,423,706,295,10.2,0.57,0.65,0.19,2.1,1339115.8461822213,1400.7109038023762,10,6.23,1.2593528058060497,179805495.07540995,134.27179999999998,中型_標準構造_標準天井,success,6.98368501663208,fcstd_outputs/sample168.FCStd
8.16,11.1,3.75,3.25,426,398,368,785,268,-28.8,0.14,0.15,0.39,1.1,1244022.697056937,745.2766597173829,7.5678125000000005,5.37,1.8781906622508262,112678599.80862913,90.576,小型_超重構造_標準天井,success,5.502229928970337,fcstd_outputs/sample169.FCStd
14.61,9.86,2.98,2.8,482,334,784,367,294,12.9,0.47,0.29,-0.29,1.8,1327266.428370264,1182.8597939837991,9.18525,6.460000000000001,1.087322903803236,191198834.432307,144.0546,中型_超重構造_標準天井,success,9.996100187301636,fcstd_outputs/sample170.FCStd
12.7,10.88,3.84,3.3,250,154,479,348,202,-17.2,0.15,0.04,0.1,1.4,1190206.066612946,559.77774181806,8.3053125,6.529999999999999,0.6008958605326782,164457913.46031046,138.17600000000002,中型_標準構造_高天井,success,6.549483776092529,fcstd_outputs/sample171.FCStd
8.66,9.52,3.39,3.54,394,334,362,324,157,-25.4,0.69,0.6,-0.0,1.4,1280748.519866344,1036.568408581924,9.2286875,5.21,1.3999896666633909,105589006.37304498,82.4432,小型_重構造_標準天井,success,3.883955955505371,fcstd_outputs/sample172.FCStd
13.47,13.87,3.22,3.25,277,390,868,378,263,-5.7,0.66,0.24,0.21,2.9,1325086.379567165,1229.805822328654,10,6.68,0.7591667660014926,247564430.6995159,186.8289,中型_重構造_標準天井,success,9.047662019729614,fcstd_outputs/sample173.FCStd
14.1,8.69,3.4,3.26,458,361,544,493,226,18.4,0.19,0.24,0.27,1.1,1290848.5185232563,982.3636212048287,8.82328125,5.91,1.2482005539351866,158166378.12613606,122.529,中型_超重構造_標準天井,success,9.145263910293579,fcstd_outputs/sample174.FCStd
12.85,10.18,3.62,2.97,460,273,304,651,158,-27.8,0.56,0.03,0.12,2.8,1214137.1898670113,639.3176473442455,9.09803125,4.97,0.8767453649033353,158824928.21807334,130.813,中型_重構造_標準天井,success,7.432060956954956,fcstd_outputs/sample175.FCStd
11.67,10.57,4.19,2.77,218,187,641,766,238,-27.0,0.23,0.52,0.06,3.1,1312690.9200392652,1167.0742694800558,8.8125,4.55,1.2836199647522328,161922919.09959143,123.3519,中型_重構造_標準天井,success,6.768663644790649,fcstd_outputs/sample176.FCStd
11.07,12.71,4.16,3.19,212,395,444,505,175,7.3,0.59,0.53,0.27,1.9,1286408.5182493327,1179.9265416412866,9.7986875,7.02,0.9603371064620949,180997292.59512565,140.6997,中型_重構造_高天井,success,7.553076982498169,fcstd_outputs/sample177.FCStd
11.7,14.54,3.68,3.09,394,181,579,755,279,-5.8,0.21,0.33,0.23,3.1,1321195.6482909787,1250.4772347304972,9.4775,6.67,1.2358819023732668,224759161.2959647,170.11799999999997,中型_重構造_標準天井,success,11.097418069839478,fcstd_outputs/sample178.FCStd
8.65,10.13,3.27,3.06,375,388,625,686,267,-10.8,0.34,0.36,0.27,1.5,1330080.0132488653,1142.8882685732324,8.8218125,6.67,2.932601550505664,116547596.1209252,87.62450000000001,小型_重構造_標準天井,success,4.691828012466431,fcstd_outputs/sample179.FCStd
8.43,14.72,3.11,2.66,385,272,667,510,243,-13.9,0.55,0.37,-0.4,1.6,1240761.505430968,710.5527074243116,9.31328125,6.359999999999999,1.3252855968192654,153965598.90432665,124.0896,中型_重構造_標準天井,success,10.491767168045044,fcstd_outputs/sample180.FCStd
9.05,12.35,2.8,3.14,182,158,455,724,227,2.3,0.49,0.06,0.17,3.4,1169336.8542252437,498.6738521193273,9.277503050809418,7.52,0.8468983606522904,130693856.85461994,111.76750000000001,中型_重構造_標準天井,success,7.299123048782349,fcstd_outputs/sample181.FCStd
11.88,12.17,3.2,2.74,457,349,722,772,256,-13.8,0.48,0.63,-0.36,2.6,1406867.821393002,1539.7831437884474,9.759250000000002,5.869999999999999,1.7928941786331962,203404386.86987168,144.5796,中型_超重構造_標準天井,success,10.472378730773926,fcstd_outputs/sample182.FCStd
13.0,14.68,2.68,3.42,195,221,371,509,185,-24.4,0.57,0.3,-0.32,2.9,1262169.3805970608,1019.441123226525,9.328304652688859,4.8100000000000005,0.5630664450092453,240872404.59314308,190.84,中型_標準構造_標準天井,success,13.137056112289429,fcstd_outputs/sample183.FCStd
13.38,14.53,3.66,2.62,415,229,806,600,323,-25.5,0.1,0.51,0.01,2.7,1413650.4339126647,1568.2166580083524,8.27,4.7,1.541395019109977,274829759.96756864,194.41140000000001,中型_重構造_標準天井,success,13.447650671005249,fcstd_outputs/sample184.FCStd
12.66,8.75,4.17,2.86,224,228,710,414,205,26.7,0.16,0.31,-0.31,3.3,1288213.3536172668,1073.9210466487648,8.53859375,4.58,1.2357470681876954,142701834.24695274,110.775,中型_標準構造_高天井,success,7.7250659465789795,fcstd_outputs/sample185.FCStd
11.09,12.88,2.86,3.21,259,305,401,495,155,16.5,0.43,0.54,-0.21,3.5,1304855.1510083273,1225.5390349622987,9.607004261446264,5.6,0.7897493031539302,186384465.88590866,142.8392,中型_重構造_標準天井,success,7.660834074020386,fcstd_outputs/sample186.FCStd
13.41,9.81,4.1,2.74,329,321,523,413,228,2.5,0.43,0.63,-0.16,2.7,1289489.742915381,1181.6129059865489,10,7.0,0.9526986511727196,169635083.60897848,131.5521,中型_重構造_標準天井,success,9.468741178512573,fcstd_outputs/sample187.FCStd
