iteration,particle,pbest_fitness,pbest_cost,pbest_safety,pbest_co2,pbest_comfort,pbest_constructability,pbest_Lx,pbest_Ly,pbest_H1,pbest_H2,pbest_tf,pbest_tr,pbest_bc,pbest_hc,pbest_tw_ext,pbest_wall_tilt_angle,pbest_window_ratio_2f,pbest_roof_morph,pbest_roof_shift,pbest_balcony_depth,pbest_material_columns,pbest_material_floor1,pbest_material_floor2,pbest_material_roof,pbest_material_walls,pbest_material_balcony
5,14,401655.7540983062,401575.61417260376,1.9991986007429756,649.5370244476816,6.120840778294806,7.377459825362749,8.353682015674055,8.346087183189223,2.694469454363502,2.6502793702164475,365,352,677,468,312,3.7254017463725173,0.8164749067335445,0.07214296219834493,-0.18230395371086602,2.6792226149901825,0,1,1,1,0,0
5,15,456978.1845105062,456978.1845105062,2.1149350605257426,755.4615237739881,5.769489010789108,6.556672056412946,8.81875586229631,8.517390815360763,2.6222289404107917,2.6395244161863474,402,363,685,467,316,-11.933279435870539,0.49853565118369547,0.14533209859663718,-0.24278387773433963,2.454149666457665,0,1,1,1,0,0
6,1,450279.15265561896,407921.5810785345,1.576424284229155,560.9096300395842,5.40889858151376,7.577555370084925,8.841309066296674,8.52285966494408,2.652531023810263,2.6566090726611504,389,351,774,496,320,-6.724446299150749,0.3739928273120998,0.01936854896693513,-0.12736046684617866,1.5228992260185472,0,1,1,1,0,1
6,2,425907.5684397155,432603.1423146222,2.347282989703856,635.7186689691213,5.6517620020815125,7.7195220922616254,8.560391612505871,8.189735839583342,2.606327719574796,2.641985260852857,372,413,722,516,324,-4.8411324601831485,0.6448623598263034,0.07330686301039618,-0.25374798216505323,1.5669780338263664,0,1,1,1,0,1
6,3,426154.39373309293,464558.7115335168,2.6057256879844664,727.3025866698842,5.6020563805787305,7.134369511125552,8.444115092077652,8.110278744941501,2.6740792093723993,2.6368112255427305,353,406,762,538,322,-6.2244817079309485,0.2713250718533316,0.06021483811057382,-0.14643233344290776,2.0426159972302504,0,1,1,1,0,1
6,4,464571.67806970264,464571.67806970264,2.0968171979923507,669.1630645689754,5.445781310059674,6.4058363385472585,8.752786665860992,8.1733174123155,2.7380202356736962,2.61511822761223,385,375,752,488,301,-13.441636614527418,0.3619995171570098,0.12004102765222865,-0.046390153660345435,2.667970178145495,0,1,1,1,0,1
6,5,457793.8149020709,457793.8149020709,2.5230900598904284,739.8340648569008,5.5893466223744666,6.4563371283801345,8.37986435198938,8.013610032231155,2.665522360078022,2.6049921202206865,408,355,709,471,314,-12.936628716198653,0.5828317008343844,0.1852212160394874,-0.11783973833784772,2.208819122396002,0,1,1,1,0,1
6,6,411727.0995313539,447607.9770897873,2.119783166391956,784.0540677280842,5.813170733762529,7.560380808878774,9.051996852105283,8.36475594206324,2.706593654081684,2.6311510937282216,361,381,757,520,300,-7.308225139313469,0.7328092398214262,0.02245822840990669,-0.20813780732898765,1.67753689271581,0,1,1,1,0,1
6,7,442844.0252784996,450703.65986873384,2.1628099780518912,687.6128558049012,5.704221360394904,7.529620983235427,8.468277241616166,8.194127077362051,2.8031322989547576,2.658872055291505,374,355,784,562,309,-2.506294206126706,0.2922241360242738,0.07934026558154461,-0.10641599822537116,2.2293471092375263,0,1,1,1,0,1
6,8,465659.191922534,514299.6950569713,1.980439053459,823.3709198422483,5.816831728856218,7.6340337514694365,8.948357144111075,8.136711992233582,2.6097806692067085,2.687336859255014,359,363,785,534,315,-1.118132194172253,0.5412654283149346,0.04295870172292643,-0.14071592603668562,2.8942105098346262,0,1,1,1,0,1
6,9,488866.78782978194,473973.8753782893,1.6000019385655453,701.3739635408338,5.447966347665333,6.1046155579678985,8.462844109597473,8.745149273028158,2.614326837346194,2.63286134194932,359,352,777,544,329,-16.72091642027691,0.4490685077383433,0.005835146032167948,-0.21164197013327324,2.6351167032069336,0,1,1,1,0,1
6,10,400903.85231721826,436572.7060526424,2.218486168421051,650.3493248742178,5.735243766865202,6.76569816785595,8.935063014382898,8.04396797703943,2.6075317720477726,2.624567162148846,359,362,727,480,322,-9.693570171438797,0.6052525871602599,0.0309863169942014,-0.1726938420699482,2.6092349787407403,0,1,1,1,0,1
6,11,461028.51274940104,467252.01023795904,2.12788454332291,806.0802503001835,5.945765320347801,6.786474912968924,8.810123146022798,8.293319206233193,2.737189548690647,2.658761431519595,369,354,769,490,304,-5.368094921960149,0.7446001264054136,0.10341092758611004,-0.2605904870691189,2.0769533493734276,0,1,1,0,0,1
6,12,471458.7194198261,373745.419059852,0.5692633615228566,535.2485750429686,5.983398274615421,7.102795160322053,8.130600242586628,8.149253248818436,2.6158551713489753,2.665128454557177,360,396,708,547,348,-5.544692666477672,0.6703932412215158,0.03149888261801928,-0.250390500278043,2.765474171036733,0,1,1,1,0,1
6,13,447721.45377063844,482540.68694355275,2.3277558577039397,785.5605034377446,5.913652757123787,6.791473723501101,8.813857455077368,8.572750068179154,2.6922586810984024,2.6293168491512233,355,365,759,499,303,-8.671166593822944,0.5016573381521963,0.09701662640876141,-0.24780996768798533,2.6751159701811713,0,1,1,1,0,0
6,14,401655.7540983062,414407.08434419916,1.7851509944195845,693.9246946674907,6.033192655808702,7.190656784118081,8.353682015674055,8.346087183189223,2.694469454363502,2.6502793702164475,365,352,677,468,312,3.7254017463725173,0.8164749067335445,0.07214296219834493,-0.18230395371086602,2.6792226149901825,0,1,1,1,0,0
6,15,412704.0360545198,395811.3421624773,1.831073061079575,610.8188167715222,5.719179699220319,6.757192723360735,9.490842575806504,8.227645422070857,2.737920368407568,2.6083770860489985,401,351,708,476,304,-9.92807276639266,0.5092667939265344,0.030736157407662418,-0.06416362321918953,2.4454218393951797,0,1,1,1,0,0
7,1,450279.15265561896,459142.5317242325,2.143559489249719,718.3592615567588,5.526788016028957,7.600150926953232,8.841309066296674,8.52285966494408,2.652531023810263,2.6566090726611504,389,351,774,496,320,-6.724446299150749,0.3739928273120998,0.01936854896693513,-0.12736046684617866,1.5228992260185472,0,1,1,1,0,1
7,2,399637.0123259265,399637.0123259265,2.2003914455033478,623.3565366281167,5.765041632251936,7.62000460214931,8.555237797264121,8.291354113087843,2.6370774377809907,2.601009362431469,360,372,686,486,321,-6.299953978506902,0.6296257120552619,0.09861617350950708,-0.07951798967803075,1.7126562758399535,0,1,1,1,0,1
7,3,426154.39373309293,373046.8384396432,1.4411910092861022,537.9205525380889,5.4722469257344875,7.628775389598092,8.444115092077652,8.110278744941501,2.6740792093723993,2.6368112255427305,353,406,762,538,322,-6.2244817079309485,0.2713250718533316,0.06021483811057382,-0.14643233344290776,2.0426159972302504,0,1,1,1,0,1
7,4,439889.8638333728,439889.8638333728,2.160726504528517,718.0637410188397,5.709559924434278,6.652383957118742,8.760318889665013,8.036975448948128,2.748038899241391,2.643930917592249,364,354,645,455,305,-10.976160428812577,0.38464424459263596,0.13197584603850496,0.04870228826234585,2.5556127944851754,0,1,1,1,0,0
7,5,457793.8149020709,457803.23366156744,2.51018429038033,826.3084477904946,5.814370052589215,6.25447231136738,8.37986435198938,8.013610032231155,2.665522360078022,2.6049921202206865,408,355,709,471,314,-12.936628716198653,0.5828317008343844,0.1852212160394874,-0.11783973833784772,2.208819122396002,0,1,1,1,0,1
7,6,411727.0995313539,395874.3312642642,1.3283711892796017,538.018353894687,5.664292365545492,7.564115093854754,9.051996852105283,8.36475594206324,2.706593654081684,2.6311510937282216,361,381,757,520,300,-7.308225139313469,0.7328092398214262,0.02245822840990669,-0.20813780732898765,1.67753689271581,0,1,1,1,0,1
7,7,434046.55166805774,434046.55166805774,2.3732656320938035,736.1659766085694,5.7563333038538955,7.416126217495339,8.223796542564466,8.331501193949236,2.6785715613624386,2.6875211966796506,365,361,662,515,308,-3.3387378250466107,0.32056318448404886,0.1764505977687766,-0.07357161321830083,2.2164326057199153,0,1,1,1,0,1
7,8,432008.32564318244,372515.5959617406,1.4050727031855816,534.0027152590588,5.9131431792374025,7.503415707332383,8.428792412836161,8.29860052426495,2.664280241218491,2.697647153630964,364,388,662,504,311,-2.4658429266761717,0.543310198915782,0.00862633145173175,-0.06084078400881386,2.6976163739859627,0,1,1,1,0,1
7,9,429739.99756265123,399660.6759966388,1.6992067843398753,558.5948342389814,5.59438647090801,6.35744476337217,8.267896056613537,8.207627847370391,2.6966199471356886,2.644559538172466,364,370,666,506,309,-13.925552366278293,0.4581422905655896,0.032899982295046454,-0.013068300779474101,2.529466677762242,0,1,1,1,0,1
7,10,400903.85231721826,405564.0660169606,2.2060725335700058,641.7267287229732,5.878442804983825,6.8607220504426785,8.935063014382898,8.04396797703943,2.6075317720477726,2.624567162148846,359,362,727,480,322,-9.693570171438797,0.6052525871602599,0.0309863169942014,-0.1726938420699482,2.6092349787407403,0,1,1,1,0,1
7,11,461028.51274940104,479333.630043477,2.454764210036134,989.4892343420397,6.088328640219811,6.49161414981155,8.810123146022798,8.293319206233193,2.737189548690647,2.658761431519595,369,354,769,490,304,-5.368094921960149,0.7446001264054136,0.10341092758611004,-0.2605904870691189,2.0769533493734276,0,1,1,0,0,1
7,12,402671.24109042005,402671.24109042005,2.481995111005362,626.1473882778089,5.9411725698220215,7.1126116403262625,8.183890222093822,8.062445518490918,2.6247738346290688,2.694068175489964,361,404,642,529,345,-6.373883596737371,0.6807089075019274,0.08571158032540008,-0.02856225328455607,2.5967827474770986,0,1,1,1,0,1
7,13,406242.9259113652,406242.9259113652,2.2479206330575288,568.9013425158576,5.6379005765852135,6.901326765928818,8.690664827263795,8.197413070846173,2.638419891878142,2.675682482254621,363,363,725,483,308,-8.486732340711812,0.5081454387773109,0.04170087416554341,0.03905015463074607,2.5521697028780146,0,1,1,1,0,1
7,14,401655.7540983062,425057.3063888257,2.3727808506844688,705.9809272209749,6.1317589397688925,7.433801573676487,8.353682015674055,8.346087183189223,2.694469454363502,2.6502793702164475,365,352,677,468,312,3.7254017463725173,0.8164749067335445,0.07214296219834493,-0.18230395371086602,2.6792226149901825,0,1,1,1,0,0
7,15,412704.0360545198,475158.78248920647,2.5316045123087827,873.5236800765496,5.9779679894945055,6.490571774696328,9.490842575806504,8.227645422070857,2.737920368407568,2.6083770860489985,401,351,708,476,304,-9.92807276639266,0.5092667939265344,0.030736157407662418,-0.06416362321918953,2.4454218393951797,0,1,1,1,0,0
8,1,389536.96288880904,389536.96288880904,2.161000701332222,593.2582862541766,5.58929844209324,7.598906068225569,8.612733899971818,8.26538087263377,2.6712379989672743,2.696430604828322,370,360,650,496,314,-6.51093931774432,0.39399020907165655,0.059329819191438364,-0.05383736173258983,1.6990772771884675,0,1,1,1,0,1
8,2,377032.8242653824,377032.8242653824,2.0172013559324915,564.6922332990019,5.739249479586048,7.544933298671561,8.217515182199447,8.36801814501726,2.653597464342404,2.6510249099157845,370,366,583,492,310,-7.050667013284387,0.6272140626196403,0.049476857173933145,-0.0584995366784697,1.764258863176928,0,1,1,1,0,1
8,3,426154.39373309293,379936.82482217194,1.5040388099304178,556.2347719403786,5.43572232561381,7.602165268104889,8.444115092077652,8.110278744941501,2.6740792093723993,2.6368112255427305,353,406,762,538,322,-6.2244817079309485,0.2713250718533316,0.06021483811057382,-0.14643233344290776,2.0426159972302504,0,1,1,1,0,1
8,4,381768.17381546,356142.7888029125,1.743746149874525,594.6254940817673,5.731666872982732,6.925605709156395,8.242484461422302,8.54044212324012,2.6888108819400793,2.66756434338295,354,353,525,469,314,-8.243942908436054,0.41026478971135655,0.04128561514718655,-0.03005406039728277,2.4476712017234687,0,1,1,1,0,0
8,5,457793.8149020709,388929.66007803247,1.1420339792037268,531.968820224896,5.804371916780168,6.745354565990581,8.37986435198938,8.013610032231155,2.665522360078022,2.6049921202206865,408,355,709,471,314,-12.936628716198653,0.5828317008343844,0.1852212160394874,-0.11783973833784772,2.208819122396002,0,1,1,1,0,1
8,6,411727.0995313539,422702.59567345434,2.3154319357974247,709.8436230908104,5.866566557186543,7.517756630131926,9.051996852105283,8.36475594206324,2.706593654081684,2.6311510937282216,361,381,757,520,300,-7.308225139313469,0.7328092398214262,0.02245822840990669,-0.20813780732898765,1.67753689271581,0,1,1,1,0,1
8,7,395504.5985025945,395504.5985025945,2.1276722387744105,640.5104705878423,5.687659387749625,7.2415166381494185,8.302560730563256,8.313412552455842,2.6183020066083933,2.7094901458395984,362,360,542,530,308,-5.084833618505821,0.33356385004820877,0.0644290818090753,-0.022516692869976984,2.187763738569552,0,1,1,1,0,0
8,8,432008.32564318244,442410.8401829758,2.12416339018848,790.5921035408277,5.982313970966289,7.294441305555717,8.428792412836161,8.29860052426495,2.664280241218491,2.697647153630964,364,388,662,504,311,-2.4658429266761717,0.543310198915782,0.00862633145173175,-0.06084078400881386,2.6976163739859627,0,1,1,1,0,1
8,9,429739.99756265123,381606.73418207467,0.8478663768441684,516.9208137137523,5.692126345130038,6.710677596282416,8.267896056613537,8.207627847370391,2.6966199471356886,2.644559538172466,364,370,666,506,309,-13.925552366278293,0.4581422905655896,0.032899982295046454,-0.013068300779474101,2.529466677762242,0,1,1,1,0,1
8,10,376421.44309366145,376421.44309366145,2.139229386268043,565.3044328490768,5.877274935687886,6.895959362614763,8.239063435503079,8.385831812272622,2.655002913122237,2.6564394314879234,368,351,556,515,304,-8.540406373852374,0.6055822099326751,0.04953258952380682,-0.05856483242685771,2.435512659941106,0,1,1,1,0,1
8,11,396159.7757306893,396159.7757306893,2.190625268594435,697.6821939756926,6.014936475070923,7.32791191267971,8.116069303364473,8.229010766079305,2.630351139317211,2.7024189495824733,350,381,558,533,320,-4.220880873202898,0.7414944010350192,0.04885956250578341,-0.023253492718418603,2.131165160724235,0,1,1,0,0,1
8,12,402671.24109042005,403108.0343427028,2.031358762563039,656.1409246571959,5.993661705269776,7.0639397314630585,8.183890222093822,8.062445518490918,2.6247738346290688,2.694068175489964,361,404,642,529,345,-6.373883596737371,0.6807089075019274,0.08571158032540008,-0.02856225328455607,2.5967827474770986,0,1,1,1,0,1
8,13,372425.8391420943,372425.8391420943,2.1300145770431715,545.3148237233653,5.776534501901726,6.97684784699768,8.109335172736206,8.477488617096238,2.6270229388633877,2.65217329472728,356,373,605,495,312,-7.731521530023202,0.5148756702456706,0.030126614912001803,-0.016355481446060652,2.5024493889550596,0,1,1,1,0,1
8,14,401655.7540983062,373888.91274274274,1.569150625856723,552.1181229988736,6.05241863550912,7.337938736473024,8.353682015674055,8.346087183189223,2.694469454363502,2.6502793702164475,365,352,677,468,312,3.7254017463725173,0.8164749067335445,0.07214296219834493,-0.18230395371086602,2.6792226149901825,0,1,1,1,0,0
8,15,369899.9139695816,369899.9139695816,2.0040113869430822,543.7720116926009,5.826303892885644,6.921624413594969,8.44325058100641,8.476482677551402,2.667547099076737,2.6568488456931125,366,371,576,491,303,-8.283755864050306,0.5161437960902985,0.030736157407662418,0.03522804841113222,2.3975739309543687,0,1,1,1,0,1
9,1,389536.96288880904,361821.4132557349,1.0161224700400362,521.3070948878553,5.524267143831929,7.552584723484097,8.612733899971818,8.26538087263377,2.6712379989672743,2.696430604828322,370,360,650,496,314,-6.51093931774432,0.39399020907165655,0.059329819191438364,-0.05383736173258983,1.6990772771884675,0,1,1,1,0,1
9,2,377032.8242653824,339673.6919366008,1.4828597542895936,514.2572185066732,5.748180994068463,7.46077051637902,8.217515182199447,8.36801814501726,2.653597464342404,2.6510249099157845,370,366,583,492,310,-7.050667013284387,0.6272140626196403,0.049476857173933145,-0.0584995366784697,1.764258863176928,0,1,1,1,0,1
9,3,426154.39373309293,432942.82339392666,2.427377761350404,637.1090064538023,5.3531274239839,7.562140511026206,8.444115092077652,8.110278744941501,2.6740792093723993,2.6368112255427305,353,406,762,538,322,-6.2244817079309485,0.2713250718533316,0.06021483811057382,-0.14643233344290776,2.0426159972302504,0,1,1,1,0,1
9,4,381768.17381546,371807.7905646315,1.8081361409937222,556.3631451347127,5.764509865451917,7.115840245318852,8.242484461422302,8.54044212324012,2.6888108819400793,2.66756434338295,354,353,525,469,314,-8.243942908436054,0.41026478971135655,0.04128561514718655,-0.03005406039728277,2.4476712017234687,0,1,1,1,0,0
9,5,450023.2898300588,450023.2898300588,2.2261008565498384,728.8915518171954,5.849028494807023,6.500823055429118,8.592977891649307,8.55067556524057,2.6692895994542445,2.6583828477160414,374,366,685,468,306,-12.491769445708822,0.5772769182247386,0.14820579764201552,0.0031216761495474338,2.1432772136243905,0,1,1,1,0,1
9,6,411727.0995313539,387625.330102938,0.7522291750836451,512.2717002035135,5.7385058955826205,7.462053098813511,9.051996852105283,8.36475594206324,2.706593654081684,2.6311510937282216,361,381,757,520,300,-7.308225139313469,0.7328092398214262,0.02245822840990669,-0.20813780732898765,1.67753689271581,0,1,1,1,0,1
9,7,395504.5985025945,376642.42969105224,1.6743926405599838,573.8891123036387,5.7925142687596844,7.0372787194073325,8.302560730563256,8.313412552455842,2.6183020066083933,2.7094901458395984,362,360,542,530,308,-5.084833618505821,0.33356385004820877,0.0644290818090753,-0.022516692869976984,2.187763738569552,0,1,1,1,0,0
9,8,413950.4490151663,372118.6480550444,1.5816819903987809,534.4925615232476,5.988581339122359,7.257448699909862,9.088174352150535,8.521272151724844,2.663980443830159,2.712511655825551,364,374,662,488,312,-4.925513000901377,0.545864568735879,0.01828228498084916,0.09115406925164812,2.5346956503720794,0,1,1,1,0,1
9,9,405976.53200086905,405976.53200086905,2.1211048784964563,581.2043440659224,5.760140426082734,6.665727801912952,8.764055523260023,8.500976379921477,2.6496169568645906,2.673953601961259,364,373,666,489,311,-10.84272198087048,0.46629936348963424,0.05843363167098262,0.06446261813306944,2.420881339642476,0,1,1,1,0,1
9,10,376421.44309366145,393901.80767958367,1.7986219655004083,635.891054972281,5.940599736964434,6.927205265844453,8.239063435503079,8.385831812272622,2.655002913122237,2.6564394314879234,368,351,556,515,304,-8.540406373852374,0.6055822099326751,0.04953258952380682,-0.05856483242685771,2.435512659941106,0,1,1,1,0,1
9,11,396159.7757306893,434630.89930058736,1.925969109465583,851.5546111074563,6.0678872052694715,7.4591598571528035,8.116069303364473,8.229010766079305,2.630351139317211,2.7024189495824733,350,381,558,533,320,-4.220880873202898,0.7414944010350192,0.04885956250578341,-0.023253492718418603,2.131165160724235,0,1,1,0,0,1
9,12,402671.24109042005,367014.628386514,0.8925904664517498,520.4543102799704,5.96249635512617,7.041099559654684,8.183890222093822,8.062445518490918,2.6247738346290688,2.694068175489964,361,404,642,529,345,-6.373883596737371,0.6807089075019274,0.08571158032540008,-0.02856225328455607,2.5967827474770986,0,1,1,1,0,1
9,13,372425.8391420943,358645.1964118952,1.495336378010082,592.0390193799398,6.127737543856923,7.015554895546721,8.109335172736206,8.477488617096238,2.6270229388633877,2.65217329472728,356,373,605,495,312,-7.731521530023202,0.5148756702456706,0.030126614912001803,-0.016355481446060652,2.5024493889550596,0,1,1,1,0,1
9,14,401655.7540983062,459882.97703902907,1.8438573863457155,854.2910799502912,6.192714289893061,6.684914158336818,8.353682015674055,8.346087183189223,2.694469454363502,2.6502793702164475,365,352,677,468,312,3.7254017463725173,0.8164749067335445,0.07214296219834493,-0.18230395371086602,2.6792226149901825,0,1,1,1,0,0
9,15,369899.9139695816,368323.3706596234,1.6993839083725502,626.2364509488834,6.016191687564009,6.873361260824019,8.44325058100641,8.476482677551402,2.667547099076737,2.6568488456931125,366,371,576,491,303,-8.283755864050306,0.5161437960902985,0.030736157407662418,0.03522804841113222,2.3975739309543687,0,1,1,1,0,1
10,1,389536.96288880904,423765.7205219992,2.068692158244983,705.3963062173167,5.660732967041171,7.5319966588681595,8.612733899971818,8.26538087263377,2.6712379989672743,2.696430604828322,370,360,650,496,314,-6.51093931774432,0.39399020907165655,0.059329819191438364,-0.05383736173258983,1.6990772771884675,0,1,1,1,0,1
10,2,377032.8242653824,409455.68965435744,2.0637792491405214,666.2452942528761,5.8180916106902165,7.474330016250226,8.217515182199447,8.36801814501726,2.653597464342404,2.6510249099157845,370,366,583,492,310,-7.050667013284387,0.6272140626196403,0.049476857173933145,-0.0584995366784697,1.764258863176928,0,1,1,1,0,1
10,3,426154.39373309293,371710.69400536997,1.0082804947594515,539.6728099311164,5.604848928336764,7.062225174484006,8.444115092077652,8.110278744941501,2.6740792093723993,2.6368112255427305,353,406,762,538,322,-6.2244817079309485,0.2713250718533316,0.06021483811057382,-0.14643233344290776,2.0426159972302504,0,1,1,1,0,1
10,4,381768.17381546,392666.41797757393,1.9267882808029742,617.3709383147957,5.776375911373054,7.012715696689774,8.242484461422302,8.54044212324012,2.6888108819400793,2.66756434338295,354,353,525,469,314,-8.243942908436054,0.41026478971135655,0.04128561514718655,-0.03005406039728277,2.4476712017234687,0,1,1,1,0,0
10,5,424389.392245533,409401.3027576122,1.8501191051207917,613.1751622290902,5.832001829147965,6.437532425749541,8.622693148929459,8.577017192635932,2.7004550676210126,2.666899078387993,362,367,577,480,304,-13.12467574250459,0.56615878291801,0.10419759001978295,0.030422656983618502,2.1505681024108694,0,1,1,1,0,1
10,6,411727.0995313539,428711.210473122,2.131353236906041,721.9130126905017,5.948493183237881,7.4686980364003865,9.051996852105283,8.36475594206324,2.706593654081684,2.6311510937282216,361,381,757,520,300,-7.308225139313469,0.7328092398214262,0.02245822840990669,-0.20813780732898765,1.67753689271581,0,1,1,1,0,1
10,7,395504.5985025945,407748.48155001283,2.2399658415501658,658.3304630859789,5.748284818052806,7.064887346793181,8.302560730563256,8.313412552455842,2.6183020066083933,2.7094901458395984,362,360,542,530,308,-5.084833618505821,0.33356385004820877,0.0644290818090753,-0.022516692869976984,2.187763738569552,0,1,1,1,0,0
10,8,413950.4490151663,438110.7454621306,1.916878132501362,778.5542271203789,5.999412358730961,7.145458137991488,9.088174352150535,8.521272151724844,2.663980443830159,2.712511655825551,364,374,662,488,312,-4.925513000901377,0.545864568735879,0.01828228498084916,0.09115406925164812,2.5346956503720794,0,1,1,1,0,1
10,9,405976.53200086905,413180.52880740166,1.869361212746241,627.51268398533,5.786723395418529,6.699867515040173,8.764055523260023,8.500976379921477,2.6496169568645906,2.673953601961259,364,373,666,489,311,-10.84272198087048,0.46629936348963424,0.05843363167098262,0.06446261813306944,2.420881339642476,0,1,1,1,0,1
10,10,376122.196912547,376122.196912547,2.1455103916059537,554.2415475856216,5.9273040070060965,6.91701455586742,8.438542990766468,8.504778928383582,2.6840698477185843,2.6710046683239734,366,375,633,494,302,-8.329854441325805,0.599261083370434,0.038556903223335964,0.09714994340352805,2.377970375238154,0,1,1,1,0,1
10,11,396159.7757306893,392598.96846052737,1.5350353875284604,679.6583485301011,6.059569533299141,7.284555158046494,8.116069303364473,8.229010766079305,2.630351139317211,2.7024189495824733,350,381,558,533,320,-4.220880873202898,0.7414944010350192,0.04885956250578341,-0.023253492718418603,2.131165160724235,0,1,1,0,0,1
10,12,397343.51412026834,397343.51412026834,2.1264366944958506,617.315153916478,5.988323340025459,7.064588642511959,8.149934644088766,8.451764388562635,2.704168846092969,2.656477804337276,368,399,628,494,339,-6.854113574880413,0.6630027997687742,0.08479623090137574,0.07288556895210183,2.5184809821764667,0,1,1,1,0,1
10,13,372425.8391420943,367726.4881377439,1.5379651339581628,531.0465189314184,5.799941472552989,6.9806221005388736,8.109335172736206,8.477488617096238,2.6270229388633877,2.65217329472728,356,373,605,495,312,-7.731521530023202,0.5148756702456706,0.030126614912001803,-0.016355481446060652,2.5024493889550596,0,1,1,1,0,1
10,14,401655.7540983062,375727.62570667005,1.0857634981215138,572.7225174712736,6.067919094159208,7.6238036623492675,8.353682015674055,8.346087183189223,2.694469454363502,2.6502793702164475,365,352,677,468,312,3.7254017463725173,0.8164749067335445,0.07214296219834493,-0.18230395371086602,2.6792226149901825,0,1,1,1,0,0
10,15,369899.9139695816,inf,0.0,inf,0.0,0.0,8.44325058100641,8.476482677551402,2.667547099076737,2.6568488456931125,366,371,576,491,303,-8.283755864050306,0.5161437960902985,0.030736157407662418,0.03522804841113222,2.3975739309543687,0,1,1,1,0,1
